Total,Year,residence,region,wealth_q,elderly_hoh,sex_hoh,sex_ch,mother_edu,age_in_months,ch_age_cat_0_5,ch_age_cat_6_8,ch_age_cat_9_23,ch_age_cat_12_23,ch_age_cat_6_23,ch_age_cat_6_59,chweight,breastmilk,liquids_none,solids_none,excl_bf,cont_1223_bf,grains,legumes,dairy,flesh,eggs,vitaminA,other,mdd_ch,formula_times,other_milk_times,yogurt_times,solid_semi_soft_times,mmf_bf_68,mmf_bf_923,solid_semi_soft_milk_times,mmf_nbf_623,mmf_ch,mad_bf_623,milk_feeds_2,mad_nbf_623,mad_ch
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,43.0,0,0,0,0,0,100,0.362404,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,25.0,0,0,0,0,0,100,0.362404,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Higher,16.0,0,0,100,100,100,100,0.362404,100,0,0,,100.0,100,0,100,100,0,100,100,100.0,4.0,,,4.0,0,100,100,0,100.0,100,100,0,100.0
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,30.0,0,0,0,0,0,100,0.362404,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,20.0,0,0,100,100,100,100,0.362404,0,0,0,,0.0,100,0,100,100,0,100,0,0.0,4.0,,,3.0,0,0,100,100,100.0,0,100,0,0.0
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Higher,16.0,0,0,100,100,100,100,0.362404,0,0,0,,0.0,0,0,100,0,0,0,0,0.0,,1.0,,4.0,0,0,100,100,100.0,0,0,0,0.0
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,27.0,0,0,0,0,0,100,0.362404,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Secondary,59.0,0,0,0,0,0,100,0.170915,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Secondary,,0,0,0,0,0,0,0.170915,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Higher,57.0,0,0,0,0,0,100,0.170915,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,4.0,100,0,0,0,0,0,0.170915,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Higher,22.0,0,0,100,100,100,100,0.170915,0,0,0,,0.0,100,100,100,100,100,100,100,100.0,3.0,,2.0,5.0,0,0,100,100,100.0,0,100,100,100.0
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,43.0,0,0,0,0,0,100,0.170915,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Primary,57.0,0,0,0,0,0,100,0.170915,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,4.0,100,0,0,0,0,0,0.313926,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,12.0,0,0,100,100,100,100,0.313926,0,0,0,,0.0,100,0,100,100,0,0,0,0.0,,,,,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,4.0,100,0,0,0,0,0,0.313926,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,41.0,0,0,0,0,0,100,0.313926,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,49.0,0,0,0,0,0,100,0.313926,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Higher,1.0,100,0,0,0,0,0,0.313926,100,0,100,0.0,,0,0,100,0,0,0,0,,3.0,,,,0,0,0,0,,0,100,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,30.0,0,0,0,0,0,100,0.313926,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Higher,8.0,0,100,0,0,100,100,0.313926,0,0,0,,,100,0,100,100,0,100,100,100.0,4.0,,,3.0,0,0,100,100,100.0,0,100,100,100.0
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,34.0,0,0,0,0,0,100,0.313926,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,54.0,0,0,0,0,0,100,0.313926,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,4.0,100,0,0,0,0,0,0.313926,0,0,100,0.0,,0,0,100,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Secondary,40.0,0,0,0,0,0,100,0.313926,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,14.0,0,0,100,100,100,100,0.754819,100,0,0,,100.0,100,0,0,100,100,100,100,100.0,,,,3.0,0,100,0,0,100.0,100,0,0,100.0
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,41.0,0,0,0,0,0,100,0.754819,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Primary,14.0,0,0,100,100,100,100,0.754819,100,0,0,,100.0,100,0,100,100,100,100,0,100.0,,2.0,,3.0,0,100,100,0,100.0,100,100,0,100.0
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,31.0,0,0,0,0,0,100,0.754819,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,55.0,0,0,0,0,0,100,0.754819,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,36.0,0,0,0,0,0,100,0.754819,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,13.0,0,0,100,100,100,100,0.754819,0,0,0,,0.0,100,0,100,100,0,0,0,0.0,,,,,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Urban,Coastal,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,1.0,100,0,0,0,0,0,0.754819,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Rich,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,21.0,0,0,100,100,100,100,0.754819,0,0,0,,0.0,100,0,0,100,100,100,100,100.0,,,,3.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,59.0,0,0,0,0,0,100,0.754819,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,33.0,0,0,0,0,0,100,0.754819,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,44.0,0,0,0,0,0,100,0.754819,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,16.0,0,0,100,100,100,100,0.224475,100,0,0,,100.0,100,0,0,100,100,100,100,100.0,,,,4.0,0,100,100,0,100.0,100,0,0,100.0
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,46.0,0,0,0,0,0,100,0.224475,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Secondary,57.0,0,0,0,0,0,100,0.224475,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,49.0,0,0,0,0,0,100,0.224475,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Rich,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Primary,54.0,0,0,0,0,0,100,0.224475,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,25.0,0,0,0,0,0,100,0.224475,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,46.0,0,0,0,0,0,100,0.224475,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,22.0,0,0,100,100,100,100,0.224475,0,0,0,,0.0,100,0,0,100,100,0,0,0.0,,,,3.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,5.0,100,0,0,0,0,0,0.664124,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,7.0,0,100,0,0,100,100,0.664124,100,0,0,,,100,0,0,100,0,0,0,0.0,,,,3.0,100,0,0,0,100.0,0,0,0,0.0
Total,2014,Urban,Coastal,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,30.0,0,0,0,0,0,100,0.664124,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Rich,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,56.0,0,0,0,0,0,100,0.664124,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,33.0,0,0,0,0,0,100,0.664124,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,54.0,0,0,0,0,0,100,0.664124,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Rich,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,16.0,0,0,100,100,100,100,0.664124,100,0,0,,100.0,100,0,0,100,0,100,0,0.0,,,,4.0,0,100,100,0,100.0,0,0,0,0.0
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Secondary,3.0,100,0,0,0,0,0,0.664124,0,0,100,0.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Higher,15.0,0,0,100,100,100,100,0.325838,100,0,0,,100.0,100,0,0,100,100,100,100,100.0,,,,3.0,0,100,0,0,100.0,100,0,0,100.0
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Secondary,14.0,0,0,100,100,100,100,0.325838,100,0,0,,100.0,100,0,100,100,100,100,0,100.0,,2.0,,3.0,0,100,100,0,100.0,100,100,0,100.0
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,28.0,0,0,0,0,0,100,0.325838,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,20.0,0,0,100,100,100,100,0.325838,0,0,0,,0.0,100,100,100,100,100,100,100,100.0,6.0,,,6.0,0,0,100,100,100.0,0,100,100,100.0
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,35.0,0,0,0,0,0,100,0.325838,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,,0,0,0,0,0,0,0.325838,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,,0,0,0,0,0,0,0.325838,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,39.0,0,0,0,0,0,100,0.325838,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Secondary,12.0,0,0,100,100,100,100,0.325838,0,0,0,,0.0,100,0,100,100,100,100,100,100.0,,6.0,,4.0,0,0,100,100,100.0,0,100,100,100.0
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,32.0,0,0,0,0,0,100,0.325838,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Rich,Elderly HoH: YES,Female,CH Sex: Male,Mother Edu: None/ECE,14.0,0,0,100,100,100,100,0.325838,100,0,0,,100.0,100,100,0,100,100,0,0,100.0,,,,3.0,0,100,0,0,100.0,100,0,0,100.0
Total,2014,Urban,Coastal,Middle,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,36.0,0,0,0,0,0,100,0.325838,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: YES,Female,CH Sex: Female,Mother Edu: Secondary,,0,0,0,0,0,0,0.325838,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: None/ECE,,0,0,0,0,0,0,0.325838,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,45.0,0,0,0,0,0,100,0.325838,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,25.0,0,0,0,0,0,100,0.429275,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Richest,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: None/ECE,14.0,0,0,100,100,100,100,0.429275,0,0,0,,0.0,100,0,100,100,100,100,100,100.0,,4.0,,5.0,0,0,100,100,100.0,0,100,100,100.0
Total,2014,Urban,Coastal,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,27.0,0,0,0,0,0,100,0.429275,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Urban,Coastal,Middle,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,57.0,0,0,0,0,0,100,0.429275,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,6.0,0,100,0,0,100,100,0.517978,100,0,0,,,100,0,0,0,0,0,0,0.0,,,,2.0,100,0,0,0,100.0,0,0,0,0.0
Total,2014,Rural,Coastal,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,44.0,0,0,0,0,0,100,0.517978,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,47.0,0,0,0,0,0,100,0.517978,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,44.0,0,0,0,0,0,100,0.517978,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Rich,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,10.0,0,0,100,0,100,100,0.517978,100,0,0,,,100,0,0,100,100,100,100,100.0,,,,3.0,0,100,0,0,100.0,100,0,0,100.0
Total,2014,Rural,Coastal,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,54.0,0,0,0,0,0,100,0.517978,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,34.0,0,0,0,0,0,100,0.517978,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0.0,100,0,0,0,0,0,0.517978,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,36.0,0,0,0,0,0,100,0.517978,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Rich,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Secondary,48.0,0,0,0,0,0,100,0.517978,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,9.0,0,0,100,0,100,100,0.584404,100,0,0,,,100,0,0,100,100,100,0,100.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Coastal,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,48.0,0,0,0,0,0,100,0.584404,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,10.0,0,0,100,0,100,100,0.584404,100,0,0,,,100,0,0,100,100,0,0,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2014,Rural,Coastal,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,33.0,0,0,0,0,0,100,0.584404,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Richest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,6.0,0,100,0,0,100,100,0.584404,100,0,0,,,100,0,0,100,100,100,100,100.0,,,,4.0,100,0,100,0,100.0,100,0,0,100.0
Total,2014,Rural,Coastal,Poor,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Primary,17.0,0,0,100,100,100,100,0.584404,100,0,0,,100.0,100,0,0,100,0,100,100,100.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Coastal,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,51.0,0,0,0,0,0,100,0.584404,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Poorest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: None/ECE,39.0,0,0,0,0,0,100,0.584404,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,10.0,0,0,100,0,100,100,0.584404,0,0,0,,,100,0,100,0,0,0,0,0.0,,3.0,,4.0,0,0,100,100,100.0,0,100,0,0.0
Total,2014,Rural,Coastal,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,41.0,0,0,0,0,0,100,0.584404,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,36.0,0,0,0,0,0,100,0.584404,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,2.0,100,0,0,0,0,0,0.521107,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,12.0,0,0,100,100,100,100,0.521107,100,0,0,,100.0,100,0,100,100,0,0,100,100.0,5.0,,,3.0,0,100,100,0,100.0,100,100,0,100.0
Total,2014,Rural,Coastal,Poorest,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Primary,9.0,0,0,100,0,100,100,0.521107,0,0,0,,,100,0,100,100,0,0,0,0.0,,2.0,,3.0,0,0,100,100,100.0,0,100,0,0.0
Total,2014,Rural,Coastal,Poorest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,19.0,0,0,100,100,100,100,0.521107,0,0,0,,0.0,100,0,100,100,0,0,100,0.0,,2.0,,3.0,0,0,100,100,100.0,0,100,0,0.0
Total,2014,Rural,Coastal,Poorest,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Primary,1.0,100,0,0,0,0,0,0.521107,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,58.0,0,0,0,0,0,100,0.521107,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Middle,Elderly HoH: YES,Female,CH Sex: Female,Mother Edu: Primary,6.0,0,100,0,0,100,100,0.521107,100,100,100,,,0,0,0,0,0,0,0,0.0,,,,,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Coastal,Poorest,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,1.0,100,0,0,0,0,0,0.521107,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Rich,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Primary,25.0,0,0,0,0,0,100,0.521107,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Richest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,54.0,0,0,0,0,0,100,0.521107,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Poor,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,56.0,0,0,0,0,0,100,0.521107,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Rich,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,54.0,0,0,0,0,0,100,0.521107,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Poor,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: None/ECE,15.0,0,0,100,100,100,100,0.521107,100,0,0,,100.0,100,0,0,100,0,100,100,100.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2014,Rural,Coastal,Rich,Elderly HoH: YES,Female,CH Sex: Female,Mother Edu: Secondary,21.0,0,0,100,100,100,100,0.401764,100,0,0,,100.0,100,0,0,0,0,100,100,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2014,Rural,Coastal,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,33.0,0,0,0,0,0,100,0.401764,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Poor,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,33.0,0,0,0,0,0,100,0.401764,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2014,Rural,Coastal,Middle,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,29.0,0,0,0,0,0,100,0.401764,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
