Total,Year,residence,region,wealth_q,elderly_hoh,sex_hoh,sex_ch,mother_edu,age_in_months,ch_age_cat_0_5,ch_age_cat_6_8,ch_age_cat_9_23,ch_age_cat_12_23,ch_age_cat_6_23,ch_age_cat_6_59,chweight,breastmilk,liquids_none,solids_none,excl_bf,cont_1223_bf,grains,legumes,dairy,flesh,eggs,vitaminA,other,mdd_ch,formula_times,other_milk_times,yogurt_times,solid_semi_soft_times,mmf_bf_68,mmf_bf_923,solid_semi_soft_milk_times,mmf_nbf_623,mmf_ch,mad_bf_623,milk_feeds_2,mad_nbf_623,mad_ch
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,0.0,100,0,0,0,0,0,0.309267,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,27.0,0,0,0,0,0,100,0.309267,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,18.0,0,0,100,100,100,100,0.388567,0,0,0,,0.0,100,0,0,100,100,100,100,100.0,,,,3.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,5.0,100,0,0,0,0,0,0.388567,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,,0,0,0,0,0,0,0.388567,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Richest,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Secondary,18.0,0,0,100,100,100,100,0.388567,0,0,0,,0.0,100,0,0,100,0,100,100,0.0,,,,4.0,0,0,100,100,100.0,0,0,0,0.0
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,46.0,0,0,0,0,0,100,0.388567,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,24.0,0,0,0,0,0,100,0.388567,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,43.0,0,0,0,0,0,100,0.388567,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Richest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,10.0,0,0,100,0,100,100,0.388567,0,0,0,,,100,0,0,100,100,100,100,100.0,,,,5.0,0,0,100,100,100.0,0,0,0,0.0
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,40.0,0,0,0,0,0,100,0.388567,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,19.0,0,0,100,100,100,100,0.388567,0,0,0,,0.0,100,0,0,100,100,100,100,100.0,,,,3.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,57.0,0,0,0,0,0,100,0.388567,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Rich,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Primary,7.0,0,100,0,0,100,100,0.388567,100,0,0,,,100,0,0,100,100,100,100,100.0,,,,4.0,100,0,100,0,100.0,100,0,0,100.0
Total,2010,Rural,Plateau,Richest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,40.0,0,0,0,0,0,100,0.343671,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,25.0,0,0,0,0,0,100,0.343671,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,14.0,0,0,100,100,100,100,0.343671,100,0,0,,100.0,100,0,0,100,100,100,0,100.0,,,,6.0,0,100,100,0,100.0,100,0,0,100.0
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,4.0,100,0,0,0,0,0,0.343671,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,46.0,0,0,0,0,0,100,0.343671,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,3.0,100,0,0,0,0,0,0.343671,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: Primary,13.0,0,0,100,100,100,100,0.343671,100,0,100,,100.0,0,0,0,0,0,0,0,0.0,,,,,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,4.0,100,0,0,0,0,0,0.343671,0,100,100,0.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Secondary,12.0,0,0,100,100,100,100,0.343671,100,0,0,,100.0,100,0,0,100,0,100,0,0.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,28.0,0,0,0,0,0,100,0.343671,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,2.0,100,0,0,0,0,0,0.343671,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,18.0,0,0,100,100,100,100,0.343671,0,0,0,,0.0,100,0,0,100,0,100,0,0.0,,,,6.0,0,0,100,100,100.0,0,0,0,0.0
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,25.0,0,0,0,0,0,100,0.343671,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,9.0,0,0,100,0,100,100,0.343671,100,0,0,,,100,0,0,100,0,100,0,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,15.0,0,0,100,100,100,100,0.343671,0,0,0,,0.0,100,0,0,100,100,100,0,0.0,,,,3.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,15.0,0,0,100,100,100,100,0.343671,0,0,0,,0.0,100,0,0,0,100,100,0,0.0,,,,3.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: Primary,18.0,0,0,100,100,100,100,0.343671,0,0,0,,0.0,100,0,0,100,0,100,0,0.0,,,,3.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,8.0,0,100,0,0,100,100,0.411924,100,0,0,,,100,0,0,100,0,100,0,0.0,,,,3.0,100,0,0,0,100.0,0,0,0,0.0
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,10.0,0,0,100,0,100,100,0.411924,100,0,0,,,100,0,0,100,0,0,0,0.0,,,,6.0,0,100,100,0,100.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,35.0,0,0,0,0,0,100,0.411924,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,20.0,0,0,100,100,100,100,0.411924,100,0,0,,100.0,100,0,0,100,0,0,100,0.0,,,,5.0,0,100,100,0,100.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,23.0,0,0,100,100,100,100,0.411924,100,0,0,,100.0,100,0,0,100,0,100,0,0.0,,,,1.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,14.0,0,0,100,100,100,100,0.411924,100,0,0,,100.0,100,0,0,100,100,100,0,100.0,,,,4.0,0,100,100,0,100.0,100,0,0,100.0
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,9.0,0,0,100,0,100,100,0.411924,100,0,0,,,100,0,0,0,100,100,0,0.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,30.0,0,0,0,0,0,100,0.411924,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,17.0,0,0,100,100,100,100,0.411924,100,0,0,,100.0,100,0,0,0,0,100,100,0.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,8.0,0,100,0,0,100,100,0.411924,100,0,0,,,100,0,0,0,0,100,100,0.0,,,,1.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,,0,0,0,0,0,0,0.300356,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,15.0,0,0,100,100,100,100,0.300356,100,0,0,,100.0,100,100,0,100,100,100,100,100.0,,,,4.0,0,100,100,0,100.0,100,0,0,100.0
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,35.0,0,0,0,0,0,100,0.300356,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,11.0,0,0,100,0,100,100,0.300356,100,0,0,,,100,0,0,0,0,100,100,0.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,45.0,0,0,0,0,0,100,0.300356,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,45.0,0,0,0,0,0,100,0.300356,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,44.0,0,0,0,0,0,100,0.300356,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,49.0,0,0,0,0,0,100,0.300356,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,4.0,100,0,0,0,0,0,0.300356,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,29.0,0,0,0,0,0,100,0.300356,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,23.0,0,0,100,100,100,100,0.300356,0,0,0,,0.0,100,0,0,100,0,100,0,0.0,,,,7.0,0,0,100,100,100.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,46.0,0,0,0,0,0,100,0.300356,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,31.0,0,0,0,0,0,100,0.372589,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,45.0,0,0,0,0,0,100,0.372589,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,8.0,0,100,0,0,100,100,0.372589,100,0,0,,,100,0,0,0,0,0,0,0.0,,,,2.0,100,0,0,0,100.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,48.0,0,0,0,0,0,100,0.372589,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,10.0,0,0,100,0,100,100,0.372589,100,0,0,,,100,0,0,100,0,100,0,0.0,,,,7.0,0,100,100,0,100.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,46.0,0,0,0,0,0,100,0.372589,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,34.0,0,0,0,0,0,100,0.372589,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,18.0,0,0,100,100,100,100,0.372589,0,0,0,,0.0,100,0,100,100,100,100,0,100.0,,3.0,,6.0,0,0,100,100,100.0,0,100,100,100.0
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,8.0,0,100,0,0,100,100,0.372589,100,0,0,,,100,0,0,100,100,100,100,100.0,,,,2.0,100,0,0,0,100.0,100,0,0,100.0
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,19.0,0,0,100,100,100,100,0.372589,0,0,0,,0.0,100,0,0,100,0,100,100,0.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Female,CH Sex: Female,Mother Edu: None/ECE,29.0,0,0,0,0,0,100,0.372589,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,31.0,0,0,0,0,0,100,0.372589,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,4.0,100,0,0,0,0,0,0.344874,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,53.0,0,0,0,0,0,100,0.344874,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,49.0,0,0,0,0,0,100,0.344874,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,31.0,0,0,0,0,0,100,0.344874,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,31.0,0,0,0,0,0,100,0.344874,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,16.0,0,0,100,100,100,100,0.344874,100,0,0,,100.0,100,0,0,100,0,100,0,0.0,,,,7.0,0,100,100,0,100.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,49.0,0,0,0,0,0,100,0.344874,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Middle,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,46.0,0,0,0,0,0,100,0.344874,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,54.0,0,0,0,0,0,100,0.408421,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,2.0,100,0,0,0,0,0,0.408421,0,100,100,0.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,41.0,0,0,0,0,0,100,0.408421,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,11.0,0,0,100,0,100,100,0.408421,100,0,0,,,100,0,0,100,0,100,0,0.0,,,,5.0,0,100,100,0,100.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,5.0,100,0,0,0,0,0,0.408421,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,51.0,0,0,0,0,0,100,0.408421,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,3.0,100,0,0,0,0,0,0.408421,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,14.0,0,0,100,100,100,100,0.408421,0,0,0,,0.0,100,0,0,100,100,100,0,0.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,52.0,0,0,0,0,0,100,0.408421,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,39.0,0,0,0,0,0,100,0.408421,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Rich,Elderly HoH: YES,Male,CH Sex: Male,Mother Edu: Primary,11.0,0,0,100,0,100,100,0.335116,100,0,0,,,100,0,0,100,100,100,0,100.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,40.0,0,0,0,0,0,100,0.335116,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,52.0,0,0,0,0,0,100,0.335116,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,25.0,0,0,0,0,0,100,0.335116,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,2.0,100,0,0,0,0,0,0.335116,0,100,100,0.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,26.0,0,0,0,0,0,100,0.335116,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,18.0,0,0,100,100,100,100,0.335116,0,0,0,,0.0,100,0,0,100,0,0,0,0.0,,,,3.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,8.0,0,100,0,0,100,100,0.335116,100,0,0,,,100,0,0,0,0,100,0,0.0,,,,4.0,100,0,100,0,100.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,4.0,100,0,0,0,0,0,0.335116,100,100,100,100.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,22.0,0,0,100,100,100,100,0.335116,0,0,0,,0.0,100,0,0,0,100,100,0,0.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,7.0,0,100,0,0,100,100,0.335116,100,0,0,,,100,0,0,100,100,100,0,100.0,,,,2.0,100,0,0,0,100.0,100,0,0,100.0
Total,2010,Rural,Plateau,Rich,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,5.0,100,0,0,0,0,0,0.335116,0,100,100,0.0,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poor,Elderly HoH: YES,Male,CH Sex: Female,Mother Edu: Primary,24.0,0,0,0,0,0,100,0.335116,100,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,52.0,0,0,0,0,0,100,0.335116,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,17.0,0,0,100,100,100,100,0.355822,100,0,0,,100.0,100,0,0,100,0,100,0,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,55.0,0,0,0,0,0,100,0.355822,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,19.0,0,0,100,100,100,100,0.355822,100,0,0,,100.0,100,0,0,0,0,100,0,0.0,,,,3.0,0,100,0,0,100.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Female,CH Sex: Male,Mother Edu: None/ECE,41.0,0,0,0,0,0,100,0.355822,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,33.0,0,0,0,0,0,100,0.355822,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,33.0,0,0,0,0,0,100,0.349766,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Secondary,48.0,0,0,0,0,0,100,0.349766,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: Primary,25.0,0,0,0,0,0,100,0.349766,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Male,Mother Edu: None/ECE,17.0,0,0,100,100,100,100,0.349766,0,0,0,,0.0,100,0,0,100,100,100,0,0.0,,,,5.0,0,0,100,100,100.0,0,0,0,0.0
Total,2010,Rural,Plateau,Poorest,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,54.0,0,0,0,0,0,100,0.349766,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: None/ECE,39.0,0,0,0,0,0,100,0.349766,0,100,100,,,0,0,0,0,0,0,0,,,,,,0,0,0,0,,0,0,0,
Total,2010,Rural,Plateau,Poor,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,19.0,0,0,100,100,100,100,0.349766,100,0,0,,100.0,100,0,0,100,100,100,100,100.0,,,,2.0,0,0,0,0,0.0,0,0,0,0.0
Total,2010,Rural,Plateau,Middle,Elderly HoH: NO,Male,CH Sex: Female,Mother Edu: Primary,21.0,0,0,100,100,100,100,0.349766,0,0,0,,0.0,100,100,0,100,0,100,0,0.0,,,,5.0,0,0,100,100,100.0,0,0,0,0.0
